Sale_Price,Exterior_2nd,Exterior_1st,MS_SubClass,Sale_Type,Condition_1,Overall_Cond,Lot_Frontage,Mas_Vnr_Area,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Second_Flr_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Wood_Deck_SF,Mo_Sold,Latitude,Longitude,Neighborhood,Lot_Area
214000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,70,506,3,292,1480,0,1,0,2,0,3,7,0,620,252,2,42.043984,-93.617553,North_Ames,8197
136000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,0,150,2,125,1143,0,1,0,1,0,3,6,0,308,0,5,42.042908,-93.617117,North_Ames,8050
165500,BrkFace,BrkFace,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,70,0,6,380,1398,0,0,1,1,1,4,6,1,447,0,4,42.0430839,-93.6177041,North_Ames,10552
145000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,70,0,6,392,1314,0,1,0,1,0,3,5,0,294,250,6,42.044847,-93.618626,North_Ames,8400
148000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,73,220,7,1194,1194,0,1,0,1,0,3,6,0,312,0,4,42.043969,-93.616582,North_Ames,8760
142000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,COD,Norm,Average,0,180,6,188,1188,0,1,0,1,0,3,6,0,531,0,5,42.044052,-93.614882,North_Ames,12160
167500,HdBoard,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Average,73,324,6,571,1268,0,1,0,1,0,3,6,2,461,0,4,42.044176,-93.613301,North_Ames,9300
108538,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,87,91,6,270,1206,0,0,0,1,0,3,6,0,312,0,5,42.044883,-93.61513,North_Ames,10725
159500,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,80,432,6,510,1244,0,1,0,1,1,3,6,2,440,0,6,42.0435919,-93.61424099999999,North_Ames,10032
108000,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,60,0,7,832,832,505,0,0,1,0,3,5,0,263,0,2,42.042308,-93.613624,North_Ames,8382
135000,Wd Shng,WdShing,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,60,0,2,525,864,0,0,1,1,0,2,4,0,318,0,5,42.040396,-93.615622,North_Ames,10950
122500,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,119,0,6,324,972,0,0,0,1,0,3,5,0,305,0,6,42.04137,-93.617092,North_Ames,10895
119000,MetalSd,MetalSd,Two_Family_conversion_All_Styles_and_Ages,WD,Norm,Average,70,0,6,456,988,0,1,0,1,0,2,5,0,264,0,4,42.038515,-93.61722,North_Ames,13587
109000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,68,0,3,326,1057,0,1,0,1,0,3,5,0,246,0,1,42.039841,-93.618428,North_Ames,7922
105000,MetalSd,MetalSd,One_Story_1945_and_Older,WD,Norm,Good,65,0,7,576,576,0,0,1,1,0,2,4,0,676,0,4,42.038443,-93.615475,North_Ames,7898
107500,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,60,0,5,0,0,0,0,0,1,0,2,5,1,392,0,4,42.038521,-93.61164199999999,North_Ames,7200
144900,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,85,104,1,404,1086,0,1,0,1,0,3,6,0,490,0,5,42.038249,-93.618788,North_Ames,10200
129000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,74,0,2,448,936,0,1,0,1,0,2,4,0,308,0,5,42.0381282,-93.6192014,North_Ames,5868
97500,VinylSd,VinylSd,One_and_Half_Story_Finished_All_Ages,WD,Artery,Average,78,0,7,912,912,546,0,1,1,0,3,6,1,330,192,1,42.035869,-93.620341,North_Ames,17503
144000,Plywood,Plywood,Duplex_All_Styles_and_Ages,WD,Norm,Average,64,0,3,0,1056,0,2,0,0,0,0,4,0,576,264,6,42.0372097,-93.6116762,Old_Town,6979
162000,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,0,0,1,733,1063,0,1,0,1,0,3,7,1,576,364,3,42.040085,-93.607275,North_Ames,9830
242000,Wd Sdng,Wd Sdng,Split_or_Multilevel,WD,PosN,Good,96,300,7,710,710,1080,0,0,2,1,5,11,1,564,240,6,42.041119,-93.606905,North_Ames,11275
132000,Wd Shng,WdShing,One_and_Half_Story_Finished_All_Ages,WD,Artery,Very_Good,60,0,1,161,816,408,1,0,1,0,3,5,0,280,414,5,42.035867,-93.61061,North_Ames,8064
154000,BrkFace,BrkFace,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,75,0,4,0,1246,0,1,0,1,1,3,6,0,305,218,5,42.03594,-93.605969,North_Ames,7500
166000,Wd Sdng,BrkFace,One_and_Half_Story_Finished_All_Ages,WD,Artery,Below_Average,71,0,6,403,910,475,0,0,2,0,4,6,0,720,0,6,42.0347571,-93.609218,North_Ames,8520
134800,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,60,0,2,180,900,0,0,1,1,0,3,5,0,576,222,5,42.034848,-93.607801,North_Ames,7200
160000,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,87,261,7,1116,1116,0,0,0,1,1,3,5,0,440,0,2,42.034748,-93.605943,North_Ames,10000
148000,Wd Sdng,BrkFace,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,81,0,6,237,1175,0,0,0,1,1,3,6,0,484,0,6,42.034851,-93.606742,North_Ames,7635
192000,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,80,218,2,415,1395,0,1,0,1,0,2,7,1,440,657,5,42.036873,-93.604835,North_Ames,9760
155000,MetalSd,MetalSd,Two_Story_1946_and_Newer,WD,PosN,Average,70,351,7,756,756,788,0,0,1,1,4,7,1,442,0,6,42.037093,-93.603705,North_Ames,7700
80400,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,COD,Norm,Average,60,771,1,661,709,687,1,0,1,0,3,9,2,240,84,1,42.033313,-93.617014,Old_Town,4800
96500,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,55,0,7,576,576,348,0,0,1,0,3,7,0,0,0,6,42.032134,-93.617135,Old_Town,8800
109500,Wd Sdng,Wd Sdng,One_Story_1945_and_Older,WD,Artery,Good,56,0,2,357,936,0,1,0,1,0,2,5,1,0,51,5,42.031363,-93.62024,Old_Town,4485
115000,Wd Shng,WdShing,One_Story_1945_and_Older,WD,Artery,Above_Average,56,0,7,1008,1008,0,0,0,1,0,2,5,1,360,0,3,42.031381,-93.620241,Old_Town,8960
143000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,69,0,2,0,1347,0,1,1,1,0,3,6,0,551,0,6,42.0303783,-93.6179112,Old_Town,5805
107400,VinylSd,VinylSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Above_Average,60,0,7,840,840,765,0,0,2,0,3,8,0,379,0,5,42.033279,-93.614002,Old_Town,5790
80000,MetalSd,MetalSd,One_Story_1945_and_Older,WD,Artery,Above_Average,47,0,7,747,747,0,0,0,1,0,2,4,0,220,0,6,42.033644,-93.615431,Old_Town,4608
119000,MetalSd,MetalSd,One_Story_1945_and_Older,WD,Norm,Good,60,294,2,278,788,0,1,0,1,0,2,4,2,240,0,2,42.032391,-93.615446,Old_Town,7200
130000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,50,0,4,0,926,0,1,0,1,0,3,6,0,484,0,4,42.03128,-93.608954,Old_Town,5500
119000,MetalSd,MetalSd,One_and_Half_Story_Unfinished_All_Ages,WD,Norm,Good,50,0,7,827,827,424,0,0,1,0,3,6,0,240,0,1,42.0303113,-93.6090761,Old_Town,6900
129000,VinylSd,VinylSd,One_and_Half_Story_Finished_All_Ages,WD,Artery,Good,69,0,2,247,1027,606,0,0,1,0,3,7,1,240,0,6,42.030383,-93.610466,Old_Town,11851
100000,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Artery,Above_Average,0,0,6,832,1008,185,0,0,1,0,3,6,0,315,0,3,42.030467,-93.610468,Old_Town,8239
12789,AsbShng,AsbShng,One_Story_1945_and_Older,WD,Norm,Poor,68,0,7,678,678,0,0,0,1,0,2,5,1,780,0,6,42.030388,-93.606789,Old_Town,9656
105900,VinylSd,VinylSd,One_Story_1945_and_Older,WD,Norm,Very_Good,60,0,7,624,624,0,0,0,1,0,2,5,0,484,106,5,42.030331,-93.606789,Old_Town,8520
150000,Wd Sdng,Wd Sdng,Two_Story_1945_and_Older,WD,Norm,Excellent,60,0,7,930,930,636,0,0,2,0,3,7,0,288,54,4,42.028099,-93.616887,Old_Town,9600
139000,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Artery,Above_Average,60,0,4,0,686,686,1,0,2,0,4,7,0,416,0,6,42.029146,-93.610588,Old_Town,10800
240000,Wd Sdng,Wd Sdng,Two_Story_1945_and_Older,WD,Norm,Excellent,50,0,7,346,346,1111,0,0,3,0,3,7,0,624,0,4,42.028145,-93.61221,Old_Town,9000
76500,MetalSd,MetalSd,Two_Family_conversion_All_Styles_and_Ages,WD,Norm,Fair,100,0,7,840,840,1128,0,0,2,0,4,12,0,0,0,6,42.028083,-93.608878,Old_Town,9045
149700,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Artery,Good,90,0,3,312,912,0,1,0,1,0,2,6,0,923,0,4,42.03005,-93.608246,Old_Town,7407
125500,VinylSd,VinylSd,Two_Story_1945_and_Older,WD,Norm,Good,60,0,7,622,622,622,0,0,1,0,3,6,0,528,0,6,42.028164,-93.607238,Old_Town,7740
122500,AsbShng,VinylSd,Two_Family_conversion_All_Styles_and_Ages,WD,Norm,Above_Average,60,0,7,777,777,1044,0,0,2,0,4,11,0,560,0,4,42.02916,-93.608752,Old_Town,11340
140750,Wd Sdng,Wd Sdng,Two_Story_1945_and_Older,WD,Norm,Good,60,0,6,455,738,602,0,0,1,1,2,6,0,624,0,6,42.028165,-93.607088,Old_Town,10560
128500,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Feedr,Above_Average,53,0,6,200,988,582,0,0,1,1,3,7,0,363,0,3,42.033642,-93.625737,Brookside,5830
209500,Wd Sdng,Wd Sdng,Two_and_Half_Story_All_Ages,WD,Norm,Good,0,0,2,634,1108,908,0,0,1,1,3,8,1,315,0,5,42.030187,-93.625825,Brookside,7793
87000,MetalSd,MetalSd,One_Story_1945_and_Older,WD,Feedr,Good,50,0,6,577,765,0,1,0,1,0,2,4,0,200,135,4,42.033621,-93.625586,Brookside,5000
134000,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,50,0,2,144,608,524,1,0,1,0,2,5,0,240,0,4,42.033563,-93.624566,Brookside,6000
128000,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Above_Average,50,0,4,308,572,348,0,1,1,1,3,6,2,576,0,3,42.0336,-93.622597,Brookside,6000
132000,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Feedr,Above_Average,53,300,6,316,835,498,0,0,1,1,3,7,2,240,0,3,42.033665,-93.623523,Brookside,6360
139900,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,50,0,6,480,780,636,0,0,1,1,3,6,0,312,221,3,42.033631,-93.622448,Brookside,6000
123900,VinylSd,VinylSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Good,52,0,6,252,528,492,0,0,1,0,2,5,0,624,306,5,42.031556,-93.623483,Brookside,6240
138400,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,52,0,4,480,928,608,0,0,2,0,4,7,1,480,0,3,42.031337,-93.621482,Brookside,6240
109500,Wd Sdng,Wd Sdng,One_Story_1945_and_Older,WD,Artery,Average,51,0,1,164,1124,0,1,0,1,0,2,5,1,288,0,3,42.032302,-93.620409,Old_Town,6120
140000,Stucco,Stucco,Two_Story_1945_and_Older,WD,RRAn,Above_Average,50,0,7,576,576,808,0,0,2,0,3,9,0,480,12,4,42.027986,-93.62338,Old_Town,10300
149500,MetalSd,MetalSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,57,0,7,888,888,1074,0,0,1,1,4,9,1,572,160,6,42.028888,-93.621674,Old_Town,8094
159900,Wd Sdng,Wd Sdng,Two_Story_1945_and_Older,WD,Norm,Very_Good,60,0,7,780,780,780,0,0,1,1,3,7,0,0,344,5,42.028875,-93.621835,Old_Town,12900
122000,VinylSd,VinylSd,Two_Story_1945_and_Older,WD,Norm,Very_Good,52,0,7,662,662,662,0,1,1,0,3,6,0,180,0,2,42.026914,-93.621632,Old_Town,3068
110000,Wd Sdng,Wd Sdng,Duplex_All_Styles_and_Ages,WD,RRNn,Average,110,0,4,0,816,0,1,0,1,0,2,5,0,516,106,5,42.020693,-93.629495,Iowa_DOT_and_Rail_Road,8472
55000,Wd Shng,VinylSd,Two_Family_conversion_All_Styles_and_Ages,WD,Norm,Average,70,0,5,0,0,720,0,0,2,0,3,7,0,0,0,7,42.024141,-93.626876,Iowa_DOT_and_Rail_Road,5600
140000,Wd Sdng,Wd Sdng,Two_Family_conversion_All_Styles_and_Ages,WD,Feedr,Excellent,76,0,7,360,360,780,0,0,2,0,4,8,1,672,344,5,42.026741,-93.620386,Old_Town,7630
244400,MetalSd,MetalSd,Two_Story_1945_and_Older,COD,Norm,Good,0,0,7,1032,1032,1196,0,0,2,0,4,10,2,349,56,6,42.033454,-93.656231,Clear_Creek,24090
173000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Average,100,90,6,656,1422,0,0,0,2,0,3,8,2,365,0,5,42.032432,-93.655538,Clear_Creek,15263
107500,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,COD,Norm,Fair,72,0,7,689,689,499,0,0,1,1,3,6,0,180,0,1,42.028256,-93.658265,Clear_Creek,10632
100000,Wd Shng,Wd Sdng,Two_Family_conversion_All_Styles_and_Ages,ConLD,Norm,Below_Average,60,0,6,186,1212,180,1,0,1,0,3,6,0,0,0,2,42.026752,-93.656924,South_and_West_of_Iowa_State_University,9900
95000,VinylSd,VinylSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,65,0,4,232,600,319,0,0,1,0,3,5,0,231,0,3,42.02616,-93.658081,South_and_West_of_Iowa_State_University,6001
93369,Stucco,Wd Sdng,Two_Story_1945_and_Older,WD,Norm,Very_Poor,0,0,6,634,707,942,0,0,1,1,4,7,0,0,0,3,42.025255,-93.657573,South_and_West_of_Iowa_State_University,6449
114900,Wd Sdng,Wd Sdng,Two_Family_conversion_All_Styles_and_Ages,COD,Artery,Good,60,0,4,120,856,744,1,0,2,0,2,7,1,450,56,6,42.022825,-93.655849,South_and_West_of_Iowa_State_University,6048
94000,VinylSd,VinylSd,One_and_Half_Story_Finished_All_Ages,WD,Feedr,Very_Good,54,0,7,780,780,240,0,0,1,0,2,6,0,0,0,5,42.034451,-93.672036,Sawyer,6342
136000,Plywood,Plywood,Duplex_All_Styles_and_Ages,WD,Norm,Fair,72,72,1,1128,1832,0,2,0,2,0,4,8,0,0,0,5,42.033386,-93.671021,Sawyer,10773
136500,HdBoard,HdBoard,Duplex_All_Styles_and_Ages,WD,Norm,Average,72,0,7,1768,1768,0,0,0,2,0,4,8,0,0,0,4,42.033387,-93.671076,Sawyer,10778
131500,HdBoard,Plywood,Two_Family_conversion_All_Styles_and_Ages,WD,Norm,Below_Average,75,0,2,198,1039,0,1,0,1,1,3,6,0,504,0,4,42.033008,-93.673401,Sawyer,11625
121500,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,0,180,1,90,1392,0,1,0,1,1,3,5,1,528,0,5,42.03237,-93.672381,Sawyer,11341
125000,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Feedr,Average,70,0,1,70,912,0,0,0,1,0,3,5,1,336,0,5,42.029867,-93.678141,Sawyer,8521
154000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Very_Good,0,0,6,204,1060,0,1,0,1,0,3,6,1,270,406,5,42.03069,-93.676659,Sawyer,8246
137900,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,65,47,2,150,864,0,1,0,1,0,3,5,0,416,0,6,42.029924,-93.677992,Sawyer,7800
158000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Good,80,143,1,292,663,689,0,0,1,1,4,7,0,299,379,3,42.029731,-93.676654,Sawyer,9364
137250,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,65,0,3,89,864,0,1,0,1,0,2,4,0,280,226,5,42.030519,-93.676674,Sawyer,7832
160250,Plywood,Plywood,Duplex_All_Styles_and_Ages,WD,Norm,Average,0,0,3,0,1319,0,1,0,1,0,3,5,2,591,0,5,42.031187,-93.671511,Sawyer,7424
163000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,86,0,6,0,720,720,0,0,1,1,4,7,2,480,192,3,42.03136,-93.673565,Sawyer,11227
158900,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,0,328,6,234,672,714,0,0,2,1,3,6,1,440,335,4,42.03128,-93.672523,Sawyer,11616
328000,Wd Sdng,Wd Sdng,Two_Story_1946_and_Newer,WD,Norm,Average,80,0,3,105,1306,954,1,0,2,1,3,7,0,533,296,4,42.030082,-93.670503,Clear_Creek,14000
270000,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,0,0,1,328,1420,0,1,0,1,1,1,4,2,690,496,4,42.03009,-93.670114,Clear_Creek,20062
85000,Wd Sdng,Wd Sdng,One_Story_1945_and_Older,WD,Feedr,Below_Average,94,0,7,660,660,0,0,0,1,0,2,4,0,440,80,6,42.03387,-93.663619,Sawyer,9259
128000,HdBoard,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,60,0,2,625,1067,0,0,0,2,0,2,4,0,436,290,2,42.032164,-93.668378,Sawyer,9600
260000,Plywood,Plywood,One_Story_with_Finished_Attic_All_Ages,WD,Norm,Above_Average,0,0,3,74,1332,192,2,0,0,1,0,4,1,586,268,4,42.026547,-93.667904,Clear_Creek,23595
230000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,288,1,153,1117,864,1,0,2,1,4,8,1,522,336,5,42.024673,-93.675038,Clear_Creek,17082
124000,Wd Sdng,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Below_Average,124,0,2,0,972,558,0,1,2,0,4,8,1,480,0,6,42.023079,-93.671178,Edwards,18600
83000,Wd Sdng,Wd Sdng,One_Story_1945_and_Older,COD,Norm,Average,85,0,1,350,458,0,0,0,1,0,2,5,0,366,0,5,42.028226,-93.662762,Edwards,10625
144500,Plywood,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,65,0,3,172,663,0,1,0,1,0,3,6,1,467,0,6,42.026533,-93.663570000000007,Edwards,11479
129000,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,68,0,2,405,1144,0,1,0,1,0,3,6,0,596,44,6,42.024208,-93.667708,Edwards,9571
127000,Wd Shng,WdShing,One_and_Half_Story_Finished_All_Ages,WD,Norm,Above_Average,50,0,4,564,756,0,0,0,1,0,3,8,1,209,0,6,42.025173,-93.66525999999999,Edwards,9350
128000,Wd Shng,WdShing,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,75,0,2,218,1172,0,1,0,1,0,3,5,0,366,240,6,42.02526,-93.666097,Edwards,9525
186000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,83,0,3,1176,1212,0,0,0,2,0,3,6,0,460,100,3,42.0247497,-93.66588759999999,Edwards,10420
308030,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,Con,Norm,Average,44,96,3,162,1508,0,1,0,1,0,1,5,2,572,0,1,42.024126,-93.665799,Edwards,17485
114000,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,COD,Norm,Fair,0,0,7,1250,1250,0,0,0,2,0,3,5,0,504,0,6,42.025019,-93.663367,Edwards,11200
84900,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Good,60,0,5,0,0,0,0,0,1,0,2,6,0,308,0,4,42.024162,-93.659808,Edwards,11100
178000,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Average,77,336,7,741,741,755,0,0,2,1,3,7,1,476,192,6,42.03374,-93.685001,Sawyer_West,9206
270000,Plywood,Plywood,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,83,177,3,0,1433,0,1,0,1,1,1,4,2,528,0,6,42.032076000000004,-93.685988,Sawyer_West,11980
218000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Good,87,85,3,86,946,838,0,1,2,1,3,8,1,1017,450,5,42.033783,-93.683167,Sawyer_West,12361
236000,MetalSd,MetalSd,Two_Story_1946_and_Newer,WD,Norm,Average,80,246,3,300,1050,887,1,0,2,1,3,8,1,574,156,6,42.03068,-93.682026,Sawyer_West,9938
147000,HdBoard,HdBoard,Split_Foyer,WD,Norm,Above_Average,73,0,3,189,936,0,1,0,1,0,2,5,0,564,120,4,42.0311198,-93.68015679999999,Sawyer_West,9069
245350,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,64,72,7,1694,1694,0,0,0,2,0,3,7,0,776,160,2,42.025747,-93.69019,College_Creek,10475
206000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,64,24,3,501,1187,0,1,0,2,0,2,6,0,632,105,2,42.024614,-93.691269,College_Creek,6762
198900,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,94,0,7,1226,1226,0,0,0,2,0,3,6,0,740,0,5,42.024604,-93.69245,College_Creek,10402
187000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,64,80,3,1198,1222,0,0,0,2,0,2,6,0,615,0,3,42.024604,-93.692521,College_Creek,7360
320000,Plywood,Plywood,Two_Story_1946_and_Newer,WD,Norm,Average,90,0,3,203,1673,1523,1,0,3,0,5,11,2,594,367,5,42.030601,-93.68329,Sawyer_West,12376
138500,Plywood,Wd Sdng,One_and_Half_Story_Finished_All_Ages,WD,Norm,Very_Good,82,0,7,676,676,614,0,0,2,0,3,6,0,484,0,3,42.0298532,-93.68018049999999,Sawyer_West,14235
155000,HdBoard,HdBoard,Split_or_Multilevel,WD,Norm,Good,80,80,3,506,1010,0,1,0,1,0,3,6,0,440,0,6,42.024318,-93.682138,Clear_Creek,8816
159000,VinylSd,VinylSd,Split_Foyer,WD,Norm,Average,82,0,3,0,870,0,1,0,1,0,2,4,0,580,71,7,42.021321,-93.69188,College_Creek,11105
191000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,0,0,1,525,878,800,0,0,2,1,3,8,1,513,0,4,42.018411,-93.690542,College_Creek,9337
200500,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,70,116,3,299,804,878,0,0,2,1,3,7,0,523,0,6,42.01867,-93.688258,College_Creek,8750
150000,CmentBd,CemntBd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Very_Good,38,0,3,140,1026,0,1,0,1,1,3,5,0,308,316,6,42.022186,-93.68773,College_Creek,15240
161750,HdBoard,HdBoard,Two_Story_1946_and_Newer,WD,Norm,Good,0,153,3,311,689,703,0,0,1,1,3,6,0,299,0,3,42.022045,-93.687807,College_Creek,10900
128200,HdBoard,HdBoard,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,75,0,4,0,894,0,1,0,1,0,3,5,0,308,365,2,42.021395,-93.687745,College_Creek,10650
127000,Wd Sdng,Wd Sdng,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,68,0,1,396,876,0,1,0,1,0,3,5,0,484,0,6,42.021133,-93.683727,College_Creek,7480
318000,CmentBd,CemntBd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,80,320,3,296,1978,0,1,0,2,1,3,8,1,850,188,5,42.018662,-93.687859,College_Creek,10389
272000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,0,479,3,223,1581,0,1,0,2,0,3,6,1,670,180,5,42.01906899999999,-93.68552299999999,College_Creek,11423
237000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Above_Average,44,223,3,458,941,888,1,0,2,1,3,7,1,613,192,1,42.016121,-93.687764,College_Creek,9548
240000,VinylSd,VinylSd,Two_Story_1946_and_Newer,WD,Norm,Average,75,0,7,1040,1040,1054,0,0,2,1,4,9,1,621,331,4,42.018721,-93.680864,College_Creek,9375
224900,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,48,442,7,1649,1649,0,0,0,2,0,3,6,0,598,0,5,42.017749,-93.682686,College_Creek,12137
143750,VinylSd,VinylSd,One_Story_PUD_1946_and_Newer,WD,Norm,Average,0,170,3,176,848,0,1,0,1,0,1,4,0,420,140,4,42.016275,-93.681227,College_Creek,4435
143000,VinylSd,VinylSd,One_Story_PUD_1946_and_Newer,WD,Norm,Average,0,169,3,186,848,0,1,0,1,0,1,3,0,420,160,5,42.016253,-93.6837,College_Creek,4426
232000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,48,171,2,315,1657,0,1,0,2,0,3,8,1,502,0,5,42.01404,-93.687922,College_Creek,10635
213000,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,70,109,3,761,1473,0,1,0,2,0,3,7,0,606,0,5,42.014092,-93.684015,College_Creek,8400
185500,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Average,65,98,3,1390,1414,0,0,0,2,0,3,6,0,494,132,5,42.014023,-93.685961,College_Creek,8773
84900,VinylSd,VinylSd,One_Story_1945_and_Older,ConLD,Feedr,Above_Average,67,0,5,0,0,0,0,0,1,0,2,5,0,240,0,4,42.0203585,-93.6783313,Edwards,8777
155891,VinylSd,VinylSd,One_Story_1946_and_Newer_All_Styles,Oth,Norm,Above_Average,68,0,7,381,381,0,0,0,1,0,3,6,0,319,60,1,42.021245,-93.677482,Edwards,8842
100000,AsphShn,AsphShn,Duplex_All_Styles_and_Ages,WD,Norm,Average,75,0,5,0,0,0,0,0,2,0,4,8,0,0,0,5,42.021041,-93.677553,Edwards,9825
144000,MetalSd,MetalSd,One_Story_1946_and_Newer_All_Styles,WD,Norm,Above_Average,60,0,1,126,1196,0,1,0,1,0,3,6,0,336,257,6,42.020635,-93.677545,Edwards,10044
64000,VinylSd,VinylSd,One_and_Half_Story_Finished_All_Ages,WD,Norm,Average,89,0,7,744,744,328,0,0,1,0,2,5,0,480,0,6,42.021163,-93.676372,Edwards,11792
